Username,Date,Content,Likes,Retweets
"Bas ¥П¥¹
@macbaszii",28/6/2020 22:46,"In a couple weeks, there will be a general election in Singapore. The main ideology of two main parties, which are PAP and PSP, is conservative.

Every countries has their own problem I know.
I have been living hereÿ https://instagram.com/p/CB-4426hm2E/?igshid=zkkfig3va2uaÿ",0.0,0.0
"TheFinance.sg
@TheFinance_sg",28/6/2020 22:55,Singapore General Election 2020 Amid Covid-19 ? http://dlvr.it/RZXH3Y,0.0,0.0
"Mihoko Matsubara
@M_Miho_JPN",29/6/2020 9:49,"Malicious actors created fake Facebook pages masquerading as three Singapore parties including the Red Dot United (RDU) and Peoples Voice (PV) prior to the general election on July 10 to spread disinformation, or possibly, to steal money and information.",0.0,0.0
"Haji Mn@sir
@HajiMat5",29/6/2020 9:54,"SINGAPORE -- Goh Chok Tong, who led Singapore as prime minister from 1990 to 2004, announced on Thursday that he will not run in the general election on July 10, as the ruling party bets heavily on a transition to younger politicians.",0.0,0.0
"H24 News Singapore
@h24news_sg",29/6/2020 10:29,"Manpower Minister Josephine Teo will helm the PAP team contesting in Jalan Besar GRC in the general electionÿ

#SingaporeGeneralElection #Ge2020 #Pap",0.0,0.0
"SGDIRECTCONTRACTOR
@sgcontractor88",29/6/2020 11:31,[LIVE HD] GE2020: Singapore General Election Nomination Day Show,0.0,0.0
"Tim Murphy
@tmurphyNZ",29/6/2020 14:57,"Big: Lee Kuan Yew¡¯s *other* son joins an opposition party, campaigns against his older brother, the Prime Minister, in middle of Singapore general election.",0.0,0.0
"David Tan
@g33k5p34k",29/6/2020 15:03,"One of the unexpected upsides of my pandemic-fuelled temporary relocation back to Singapore is that I get to vote in one of the more exciting electoral races in the upcoming general election, in the newly formed Sengkang GRC.",0.0,0.0
"Reuters
@Reuters",29/6/2020 15:37,"How a bitter family squabble is being thrust into the realm of politics on the eve of a general election in Singapore https://reut.rs/2NEuE17 by 
@geddiejdk
 @fat___thin
 @RDchatters",0.0,0.0
"Michael Lew
@michaellew228",29/6/2020 16:56,Singapore General Election 2020,0.0,0.0
"Fathership.co
@fathershipco",29/6/2020 18:15,"When the brother of Singapore's prime minister joined the opposition to the party their father led through the city-state's independence and rise as a nation, he brought a bitter family squabble into the realm of politics on the eve of a general election.
http://zpr.io/H6iDT",0.0,0.0
"Reuters
@Reuters",29/6/2020 18:41,"Singapore prime minister's younger brother brings bitter family squabble into the realm of politics on the eve of a general election https://reut.rs/2NCYtPB by 
@geddiejdk
 @fat___thin
 @RDchatters",0.0,0.0
"Reuters
@Reuters",29/6/2020 20:02,"How a bitter family squabble is being thrust into the realm of politics on the eve of a general election in Singapore https://reut.rs/3dENjo5 via 
@geddiejdk
 @fat___thin
 @RDchatters",0.0,0.0
"Dhevarajan Devadas
@historyogi",29/6/2020 20:36,"Introducing the Singapore Election History Primer for #GE2020 ! See a full overview of all 14 of Singapore's General Elections, 4 colourful opposition figures & a selection of quotable quotes from politicians past & present.

READ: https://historyogi.org/2020/06/29/singapore-election-history-primer-for-ge2020/ÿ",0.0,0.0
"drawmonsterdraw
@drawmonsterdraw",29/6/2020 22:22,"We only get 9 days every five years when Singapore¡¯s General Election. Here¡¯s a comic made for 
@newnaratif
 to help you get you started on your voting journey!?
?
P.S. I hope you like confetti?
?
Check it out here!?
https://bit.ly/31sNRuM?
?
#GE2020 #newnaratif #Singapore",0.0,0.0
"bakkwabeelee
@muipo1",29/6/2020 23:25,Sounds like arrogance and disrespect not just of the election processes but of the general public's rights and opportunity to effect change in the political power structure of Singapore.,0.0,0.0
"Reuters
@Reuters",30/6/2020 1:07,"Singapore prime minister's younger brother brings bitter family squabble into the realm of politics on the eve of a general election https://reut.rs/2YFtjxm via 
@geddiejdk
 @fat___thin
 @RDchatters",0.0,0.0
"UBC Faculty of Arts
@UBC_Arts",30/6/2020 3:00,"With strict safe distancing restrictions placed on Singapore's general election proceedings, 
@ubc_sea
 postdoc Elvin Ong talks to 
@TODAYonline
 about how online campaigning will impact voter perceptions of the candidates.",0.0,0.0
"Tajuddin bin Kassim @ Osman
?
˾֬¶¡ ?????
@PemboncengDunia",30/6/2020 3:51,"PAP won 1 seat in Malaysian General Election on 25th April 1964.

""It is won by Malacca-born Devan Nair who represents the Bangsar constituency in Kuala Lumpur. Mr Nair will later become the third president of Singapore in 1981.""",0.0,0.0
"CNA
@ChannelNewsAsia",30/6/2020 9:05," SET YOUR REMINDER: It's Nomination Day. Find out who's contesting where in the Jul 10 Singapore general election - we'll bring you the latest from 11am SG/HK https://cna.asia/ge2020nomdayshowÿ

Live updates: https://cna.asia/ge2020nomday #GE2020",0.0,0.0
"Sumiko Tan
@STsumikotan",30/6/2020 9:10,It¡¯s Nomination Day for #Singapore¡¯s July 10 general election. Follow our coverage as it happens. #ge2020,0.0,0.0
"Belinda
@bellaella7",30/6/2020 9:56,Singapore heads for general election in the midst of coronavirus pandemic,0.0,0.0
"BERNAMA
@bernamadotcom",30/6/2020 10:28,All set for nomination in Singapore general election,0.0,0.0
"Media Selangor
@Media_Selangor",30/6/2020 10:36,Selangor Journal | All set for nomination in Singapore general election https://selangorjournal.my/2020/06/all-set-for-nomination-in-singapore-general-election/?utm_source=dlvr.it&utm_medium=twitterÿ,0.0,0.0
"Mothership.sg
@MothershipSG",30/6/2020 11:06,"Jose Raymond, Chairman of the Singapore People's Party (SPP) has arrived. He intends to contest his first general election in Potong Pasir SMC. #GE2020",0.0,0.0
"Azfar Tristan
@azfaraza",30/6/2020 11:26,Happy nomination day for Singapore General Election. #SingaporeVotes2020,0.0,0.0
"infinity10
@infinity10",30/6/2020 13:03,Singapore General Election 2020,0.0,0.0
"TheFinance.sg
@TheFinance_sg",30/6/2020 13:03,5 ¡°Election-Proof¡± Stocks to Consider for Singapore General Election 2020 and Beyond http://dlvr.it/RZdYDr,0.0,0.0
"CCTV Asia Pacific
@CCTVAsiaPacific",30/6/2020 13:36," #Singapore¡¯s nine-day general election kicks off with Nomination Day on Tuesday. Candidates from 11 political parties will run for 93 parliament seats. #GE2020 
30ȕʇ #Ђ¼ӆ´󑡠̡ûȕ£¬11¸öµ³ŉ½«ȷ¶¨º򑡈ˣ¬Ԛ´˺󎪆ڹ̬µľºѡ»֐£¬¶Թ3¸ö¹ú»Ꮿλչ¿ªչ¶ᡣ

Web pic",0.0,0.0
"SGXcafe
@SGXcafe",30/6/2020 13:37,New #Blog Post - 5 ¡°Election-Proof¡± Stocks to Consider for Singapore General Election 2020 and Beyond - https://stocks.cafe/s/okkpel1s,0.0,0.0
"Claire
@seeing_clairely",30/6/2020 13:40,listening to Natalie Hemby¡¯s amazing solo album (Puxico) while i stressfully read news about the upcoming Singapore general election while being halfway across the world from home while also preparing for a huge class presentation for Thursday,0.0,0.0
"AsiaOne
@asiaonecom",30/6/2020 13:58,"#ICYMI: There are no walkovers this election, and there will be two three-cornered fights at Pasir Ris-Punggol GRC and Pioneer SMC.

Who's contesting where? Check out below!

#GE2020 #SGGE #SingaporeGeneralElection #SingaporeGeneralElection2020 #Singapore",0.0,0.0
"AsiaOne
@asiaonecom",30/6/2020 14:01,"And for the SMCs

#ICYMI
#GE2020 #SGGE #SingaporeGeneralElection #SingaporeGeneralElection2020 #Singapore",0.0,0.0
"Sense Hofstede
@sehof",30/6/2020 14:01,[Ten days out from Singapore¡¯s General Election] lower electricity bills as tariffs to fall 15% for next 3 month _ The Straits Times,0.0,0.0
"TheMalaysianReserve
@TMReserve",30/6/2020 14:46,All set for nomination in Singapore general election,0.0,0.0
"Protector of Super Junior ?
@Jacey0812",30/6/2020 15:22,idk why this time round I feel singapore general election very entertaining to watch,0.0,0.0
"Newton (E)
@SGNewtonEnglish",30/6/2020 15:33,"Singapore is getting ready for the general elections.
Nominations were filed today. 
The election date is 10th July 2020.

A few days until 10th July is the only time when people and politicians talk about politics. The rest of the 5-year term is used primarily for governance.",0.0,0.0
"carl obeyesekera
@carlsl",30/6/2020 16:14,"It is nomination day in Singapore ahead of the general election on 10 July. Here, the prime minister Lee Hsien Loong of the ruling People¡¯s Action Party arrives at a nomination centre to formally join the contest.",0.0,0.0
"WatchOurCity.com
@WatchOurCity",30/6/2020 16:52,"SINGAPORE (AP) ¡ª Singapore Prime Minister Lee Hsien Loong's estranged brother is not running in next month's general election but said Tuesday he hopes to be a ¡°catalyst for change"" as campaigning began. https://watchourcity.com/ap-news/singapore-election-campaign-begins-pms-brother-not-running/ÿ",0.0,0.0
"Paulo Loreto Lim
@paulolim",30/6/2020 17:18,"""Singapore PM Lee Hsien Loong¡¯s estranged brother is not running in next month¡¯s general election... Analysts said the younger Lee¡¯s presence could help the opposition make gains but won¡¯t seriously threaten the 
@PAPSingapore
."" https://apnews.com/2c663efe62d873c9c56667224e542162ÿ (via 
@AP
) #GE2020",0.0,0.0
"Focus Malaysia
@FocusMalaysiaMY",30/6/2020 18:17,Singapore PM's estranged brother not contesting July 10 general election,0.0,0.0
"JAPAN NEWS
@33newsking",30/6/2020 18:37,"Singapore election campaign begins, PM's brother not running

SINGAPORE (AP) -- Singapore Prime Minister Lee Hsien Loong's estranged brother is not running in next month's general election but said Tuesday he hop

https://mainichi.jp/english/articles/20200630/p2g/00m/0in/128000cMAINICHIÿ

#NEWS",0.0,0.0
"Jacky
@Cloverstar81",30/6/2020 19:53,#Singapore General Election 2020- Where is Your Polling Station? #SingaporeElection #SingaporeVotes  https://mysingapore65.blogspot.com/2020/06/singapore-general-election-2020-where.htmlÿ,0.0,0.0
"Seth Lui
@SethLui",30/6/2020 19:56,"Riding on the Singapore's General Election 2020 high, we present you our 10 recommended food places around the hotly contested and newly formed Sengkang GRC!

Follow us:
Instagram: https://ift.tt/1KYj3AK
FB group: Food Appreciation & Events Club Singapÿ https://ift.tt/3gcJKak",0.0,0.0
"Jacky
@Cloverstar81",30/6/2020 19:59,Singapore General Election 2020- Where is Your Polling Station? https://mysingapore65.blogspot.com/2020/06/singapore-general-election-2020-where.htmlÿ,0.0,0.0
"HypeandStuff
@hypeandstuff",30/6/2020 20:57,GE2020: The Alternative A-Z of Singapore's General Election 2020 https://ift.tt/3in6pmv,0.0,0.0
"Joe Teh
@joeteh",30/6/2020 21:09,How to Check Your Polling Time Slot during Singapore General Election https://techielobang.com/blog/2020/06/30/how-to-polling-time-singapore-general-election/ÿ,0.0,0.0
"TechieLobang
@TechieLobang",30/6/2020 21:10,How to Check Your Polling Time Slot during Singapore General Election,0.0,0.0
"EG YIK FAN ΢Ҧ·«
@egyikfan",30/6/2020 23:33,"*Singapore General Election 2020* 
Live Cross on Nomination Day (30 June 2020) @ Methodist Girls¡¯ School. 
Presenter: Kristine Lim 
Kudos to the team! 
#GE2020 #SGVotes2020 #Channel8 #Mediacorp",0.0,0.0
"IANS Tweets
@ians_india",1/7/2020 5:50,A total of 192 candidates turned up to compete for 93 seats in the upcoming general election in #Singapore.,0.0,0.0
"DT Next
@dt_next",1/7/2020 5:53,A total of 192 #candidates turned up to compete for 93 seats in the upcoming general #election in #Singapore.,0.0,0.0
"CNA
@ChannelNewsAsia",1/7/2020 6:18,Commentary: The battle now begins as Singapore heads into General Election campaigning post Nomination Day https://cna.asia/2YMq2MV,0.0,0.0
"Singapore Italian Association
@italiasingapore",1/7/2020 6:57,Commentary: The battle now begins as Singapore heads into General Election campaigning post Nomination Day http://dlvr.it/RZhjL0 #asia #singapore #italy,0.0,0.0
"Singapore News
@SGLocalNews",1/7/2020 7:03,Commentary: The battle now begins as Singapore heads into General Election campaigning post Nomination Day,0.0,0.0
"JAPAN NEWS
@33newsking",1/7/2020 10:40,"Singapore PM Lee's brother will not run in upcoming election

SINGAPORE (Kyodo) -- Singapore Prime Minister Lee Hsien Loong's estranged brother will not run in the nation's upcoming general election despite media

https://mainichi.jp/english/articles/20200701/p2g/00m/0in/030000cMAINICHIÿ

#NEWS",1.0,0.0
"rajsgpe
@rajsgpre",1/7/2020 11:39,Commentary: The battle now begins as Singapore heads into General Election campaigning post Nomination Day http://dlvr.it/RZjFCY,0.0,0.0
"infinity10
@infinity10",1/7/2020 11:44,Singapore General Election 2020,0.0,0.0
"CNBC
@CNBC",1/7/2020 12:09,5 reasons why Singapore's upcoming general election is worth watching,0.0,0.0
"Zla Official
@zlabiz",1/7/2020 12:19,5 reasons why Singapore¡¯s upcoming general election is worth watching,0.0,0.0
"Nigerian Stock Exchange News
@NSEupdate",1/7/2020 12:19,5 reasons why Singapore's upcoming general election is worth watching #NSEUPDATE,0.0,0.0
"CNBC International
@CNBCi",1/7/2020 12:20,5 reasons why Singapore's upcoming general election is worth watching,0.0,0.0
"TheLocalBusinessPod
@LocalBusPod",1/7/2020 12:26,5 reasons why Singapore's upcoming general election is worth watching http://dlvr.it/RZjKjP,0.0,0.0
"Ted Kemp
@TedKempCNBC",1/7/2020 12:27,"5 reasons why Singapore¡¯s upcoming general election is worth watching 
@YenNee_Lee",0.0,0.0
"presidentofplanet
@presidentofpla3",1/7/2020 12:29,5 reasons why Singapore¡¯s upcoming general election is worth watching,0.0,0.0
"GoCurrent
@current_go",1/7/2020 12:41,5 reasons why Singapore¡¯s upcoming general election is worth watching,0.0,0.0
"?¦«lgo Bot
@sbwcws",1/7/2020 12:56,5 reasons why Singapore's upcoming general election is worth watching,0.0,0.0
"The Real News pro!
@realnewspro",1/7/2020 13:01,5 reasons why Singapore's upcoming general election is worth watching 106591201,0.0,0.0
"Getaka - Know things before others do
@GetakaC",1/7/2020 13:03,5 reasons why Singapore's upcoming general election is worth watching https://getaka.co.in/business/5-reasons-why-singapores-upcoming-general-election-is-worth-watching/ÿ,0.0,0.0
"Stock Market News
@Stock_Market_Pr",1/7/2020 13:07,5 reasons why Singapore¡¯s upcoming general election is worth watching http://dlvr.it/RZjPRP,0.0,0.0
"BFM News
@NewsBFM",1/7/2020 13:11,"Singapore's nominations for the 2020 General Election closed yesterday, with contests at all 93 seats.

The ruling People's Action Party is the only party to contest in all constituencies, while the main opposition Workers party is aiming for 21 seats",0.0,0.0
"Exact Option Picks
@ExactOptionPick",1/7/2020 13:12,5 reasons why Singapore's upcoming general election is worth watching - http://exactoptionpicks.com/?p=523118,0.0,0.0
"ExBulletin
@ExBulletinUk",1/7/2020 13:15,5 reasons why Singapore¡¯s next general election is worth a look,0.0,0.0
"Finanz
@FinanzDK",1/7/2020 13:16,5 reasons why Singapore's upcoming general election is worth watching - https://finanz.dk/5-reasons-why-singapores-upcoming-general-election-is-worth-watching/ÿ,0.0,0.0
"Tan Kok Leong
@Leong328Kok",1/7/2020 13:22,Commentary: The battle now begins as Singapore heads into General Election campaigning post Nomination Day,0.0,0.0
"NewsFastly
@NewsFastly",1/7/2020 13:27,5 reasons why Singapore¡¯s upcoming general election is worth watching https://newsfastly.com/5-the-reason-why-singapores-upcoming-common-election-is-value-watching/ÿ,0.0,0.0
"LES Official
@LibertyToken",1/7/2020 13:29,Singapore general election to be announced on June 30,0.0,0.0
"Aisha Ali
@jershali",1/7/2020 13:51,5 reasons why Singapore's upcoming general election is worth watching,0.0,0.0
"Yen Nee Lee
@YenNee_Lee",1/7/2020 13:52,5 reasons why Singapore¡¯s upcoming general election is worth watching #GE2020 #singaporevotes,0.0,0.0
"Hena
@dating1237",1/7/2020 14:09,5 reasons why Singapore's upcoming general election is worth watching https://ift.tt/2YOHosE https://za.gl/b2oZHnby,0.0,0.0
"CNBC International
@CNBCi",1/7/2020 14:30,"Campaigning for the Singapore General Election is in full swing, with a move by Singapore¡¯s deputy prime minister that has taken the spotlight. Which constituencies will be the ones to watch this election season?",0.0,0.0
"Noah Ross
@drnoahross",1/7/2020 14:32,5 reasons why Singapore's upcoming general election is worth watching - CNBC http://dlvr.it/RZjc8r,0.0,0.0
"Value's Vector
@pulpmarkets",1/7/2020 15:13,CNBC: 5 reasons why Singapore's upcoming general election is worth watching,0.0,0.0
"Leslie Ng , Kazuki
@DesignerKazu",1/7/2020 15:21,"Right, anyways got it on wishlist and follow, Cheers mate. 
P.S. Release date is exactly on Singapore General Election 2020. lol",0.0,0.0
"GoCurrent
@current_go",1/7/2020 15:41,5 reasons why Singapore¡¯s upcoming general election is worth watching,0.0,0.0
"The USA Posts
@TheUSAposts",1/7/2020 15:46,5 reasons why Singapore's upcoming general election is worth watching - CNBC,0.0,0.0
"Singapore Jobs
@SingaporeJobs88",1/7/2020 15:52,5 reasons why Singapore's upcoming general election is worth watching https://cnb.cx/3gecOyd #singapore #jobs,0.0,0.0
"Jacky
@Cloverstar81",1/7/2020 15:56,#Singapore General Election 2020- Where is Your Polling Station? https://mysingapore65.blogspot.com/2020/06/singapore-general-election-2020-where.htmlÿ,0.0,0.0
"Dina T. Bush
@giftcard9999",1/7/2020 15:57,5 reasons why Singapore's upcoming general election is worth watching https://ift.tt/2YOHosE https://ift.tt/eA8V8J https://ift.tt/37Fny4L,0.0,0.0
"Jacky
@Cloverstar81",1/7/2020 16:08,#SingaporeElection Singapore General Election 2020- Where is Your Polling Station? https://mysingapore65.blogspot.com/2020/06/singapore-general-election-2020-where.htmlÿ,0.0,0.0
"Jacky
@Cloverstar81",1/7/2020 16:10,#Singapore General Election Polling Day on 10 July 2020 https://mysingapore65.blogspot.com/2020/06/singapore-general-election-polling-day.htmlÿ,0.0,0.0
"News-4-America
@RTBNewsClips",1/7/2020 16:11,5 reasons why Singapore¡¯s upcoming general election is worth watching _ CNBC,0.0,0.0
"Pete Quily
@pqpolitics",1/7/2020 16:27,5 reasons why Singapore¡¯s upcoming general election is worth watching,0.0,0.0
"Dream Immigration SG
@sgprapplication",1/7/2020 16:43,"Will potential General Election results/changes cause Future Policies To Make It Harder To Become A PR Here? #GeneralElection2020 #Singapore

Here's our take on it:",0.0,0.0
"Yiannis Mantzikos
@YMantzikos",1/7/2020 16:48,5 reasons why Singapore's upcoming general election is worth watching,0.0,0.0
"Amanda Jeyaretnam
@Liberal_Isms",1/7/2020 17:12,"If you were the ruler of a tiny, densely populated city state and an evil scientist wanted to spread Coronavirus he would probably suggest holding a general election in the middle of a lockdown. That¡¯s #Singapore. #GE2020",0.0,0.0
"ThePrintIndia
@ThePrintIndia",1/7/2020 17:15,"Why Singapore is leaving little to chance in general election amid Covid

Daniel Moss 
@Moss_Eco
 writes",0.0,0.0
"SGDIRECTCONTRACTOR
@sgcontractor88",1/7/2020 17:33,The best moments of Singapore's 2015 General Election,0.0,0.0
"Franky Tts
@FrankyTts",1/7/2020 17:38,5 reasons why Singapore¡¯s upcoming general election is worth watching: Coronavirus cases are still climbing; Economic crisis looming; Changing of guards; Opposition politics; Safe campaigning and voting,0.0,0.0
"CNA
@ChannelNewsAsia",1/7/2020 17:55,Commentary: Why do humble backgrounds matter as candidates standing for Singapore¡¯s General Election? https://cna.asia/3im9AdM,0.0,0.0
"Ericssen
@EricssenWen",1/7/2020 18:15,"Xie Yao Quan (PAP - Jurong GRC) - The hottest candidate in the Singapore General Election 2020

#GE2020 #SGElection",0.0,0.0
"Singapore News
@SGLocalNews",1/7/2020 18:20,Commentary: Why do humble backgrounds matter as candidates standing for Singapore¡¯s General Election?,0.0,0.0
"Panay News
@panaynewsdotnet",1/7/2020 18:30,Singapore Prime Minister Lee Hsien Loong¡¯s estranged brother is not running in next month¡¯s general election but said Tuesday he hopes to be a ¡°catalyst for change¡± as campaigning began.,0.0,0.0
"Candice de Rozario
@candicesdr",1/7/2020 18:44,"PA: ""Dear Residents, this General Election is about our lives, our jobs and our future."" Ummm... aren't they ALL?!?! 
 #Singapore #GE2020 #pleasehireawriter",0.0,0.0
"Khoo Boo CheangJohn.
@KhooBoocheang",1/7/2020 18:46,"Shows you are the real candidate
CNA: Commentary: Why do humble backgrounds matter as candidates standing for Singapore's General Election?.
https://channelnewsasia.com/news/commentary/ge2020-singapore-general-election-pap-wp-psp-candidate-grc-smc-12889830ÿ

via 
@GoogleNews",0.0,0.0
"Election News Bay
@electionnewsbay",1/7/2020 19:34,5 reasons why Singapore¡¯s upcoming general election is worth watching,0.0,0.0
"Kentaro Iwamoto
@kentaro_iwamoto",1/7/2020 19:50,5 reasons why Singapore's upcoming general election is worth watching,0.0,0.0
"?? ?? ?? ??
@raf_yy",1/7/2020 19:51,Singapore Government be like ¡°I know a spot¡± then bring you to the General Election Polls.,0.0,0.0
"H24 News Singapore
@h24news_sg",1/7/2020 19:52,"Read more at http://straitstimes.com

#SingaporeGeneralElection #SingaporePopulation #Ge2020",0.0,0.0
"Norman Goh
@imnormgoh",1/7/2020 20:06,"Live political debate as Singapore 
 votes in the general election #GE2020 with PAP, WP, PSP and SDP. 

I do hope to see the same in Malaysia 
 in our next GE15.",0.0,0.0
"Belinda
@bellaella7",1/7/2020 21:39,Commentary: Why do humble backgrounds matter as candidates standing for Singapore¡¯s General Election?,0.0,0.0
"Belinda
@bellaella7",1/7/2020 21:41,Commentary: Why do humble backgrounds matter as candidates standing for Singapore¡¯s General Election?,0.0,0.0
"@h24news_sg""",1/7/2020 22:14,"Before the first night of campaigning for the General Election (GE) was over on Tuesday (June 30), a number of posters put up for the Progress Singapore Party¡¯s (PSP) were already vandalised",0.0,0.0
"AnotherBillionaire.Com
@AnotherBillion1",2/7/2020 0:51,5 reasons why Singapore¡¯s upcoming general election is worth watching,0.0,0.0
"rajsgpe
@rajsgpre",2/7/2020 5:38,Commentary: Why do humble backgrounds matter as candidates standing for Singapore¡¯s General Election? http://dlvr.it/RZmQmy,0.0,0.0
"SCMP Asia
@SCMPAsia",2/7/2020 9:01,Here are some of the key players fronting Singapore¡¯s ruling party¡¯s effort to win its 13th consecutive general election https://buff.ly/2VCxR5X #GE2020SG,0.0,0.0
"Sense Hofstede
@sehof",2/7/2020 10:19,What¡¯s at stake in Singapore¡¯s 13th general election on July 10? _ SCMP,0.0,0.0
"Padmanabhan Jaikumar
@p_jaikumar",2/7/2020 10:29,Commentary: Why do humble backgrounds matter as candidates standing for Singapore¡¯s General Election?,0.0,0.0
"CSA
@CSAsingapore",2/7/2020 11:00,"Cyber criminals may leverage the Singapore General Election to conduct malicious cyber activities. As a precautionary measure, members of the public should be on heightened vigilance. Here are 5 tips to stay cyber-safe during this period.",0.0,0.0
"ANFREL
@Anfrel",2/7/2020 12:01,"""#COVID19 patients and those in quarantine will not be able to vote in the 2020 General #Election, but there will be a special voting hour for Singaporeans serving stay-home notices, the Elections Department (ELD) said on Wednesday (Jul 1)."" #Singapore",0.0,0.0
"Laremie Tan
@Chinesepop",2/7/2020 12:02,Commentary: Why do humble backgrounds matter as candidates standing for Singapore¡¯s General Election?,0.0,0.0
"Dilys
@phantomunmasked",2/7/2020 12:05,"Not directly. But I am referring more to local Singapore politics, since our General Election polling day is next friday.",0.0,0.0
"H24 News Singapore
@h24news_sg",2/7/2020 12:28,"Read more at http://straitstimes.com

#SingaporeGeneralElection #Pap #WorkersParty",0.0,0.0
"kotoji
@kotojiiii",2/7/2020 13:27,i may not always be publicly vocal or active but i'm doing what i can within my means to contribute to the movements. singapore's general election campaigns are happening right now - update yourselves and participate in conversations!! your vote is secret BUT necessary ,0.0,0.0
"Tan Kok Leong
@Leong328Kok",2/7/2020 14:30,Commentary: Why do humble backgrounds matter as candidates standing for Singapore¡¯s General Election?,0.0,0.0
"CSA
@CSAsingapore",2/7/2020 15:00,"During the Singapore General Election, cyber criminals may capitalise on the situation to conduct malicious cyber activities. Enhance your organisation¡¯s cybersecurity posture during this period with these tips.",0.0,0.0
"Sense Hofstede
@sehof",2/7/2020 15:39,"[Eight days before the General Election,] Singapore¡¯s Temasek Holdings announces it will delay its annual report until September, blaming Covid-19 for hampering the global flow of financial information _ Bloomberg",0.0,0.0
"B2Cpromo
@B2Cpromo1",2/7/2020 15:40,5 reasons why Singapore's upcoming general election is worth watching https://ift.tt/2NIWREf,0.0,0.0
"Izrael Muhamad
@izraelmuhd",2/7/2020 16:04,I love the fact that millennials are being involved in Singapore General Election 2020 by doing fan cams and stanning candidates. This is how our generation shows our support #GE2020,0.0,0.0
"H24 News Singapore
@h24news_sg",2/7/2020 16:48,The chief of Singapore Democratic Alliance (SDA) Desmond Lim said today (2 July) that the party is not contesting in the upcoming general election (GE) just to become a Non-Constituency Member of Parliament (NCMP)ÿ,0.0,0.0
"????????
@syahinshamsddin",2/7/2020 17:03,i don¡¯t think the border will be open in an instant by this month or next 2 months because Singapore is  now running for general election.,0.0,0.0
"SingaporeHCLondon
@SHCLon",2/7/2020 17:04," Singapore General Election 2020 
The overseas polling will be conducted on Thursday, 9 July 2020 from 8.00 am, and ending at 8.00 pm sharp (London Time) at the Singapore High Commission. Our website has been updated with more info and resources ",0.0,0.0
"Dr Wealth
@DrWealthAsia",2/7/2020 17:52,How Did The Stock Market Perform After A General Election In Singapore?,0.0,0.0
"TheFinance.sg
@TheFinance_sg",2/7/2020 19:03,How Did The Stock Market Perform After A General Election In Singapore? http://dlvr.it/RZpG8T,0.0,0.0
"Jacky
@Cloverstar81",2/7/2020 20:04,My Thoughts on Singapore General Election 2020  #singaporeGE2020 #SingaporeElection #singaporevotes   https://mysingapore65.blogspot.com/2020/07/my-thoughts-on-singapore-general.htmlÿ,0.0,0.0
"ISOC Singapore
@ISOCSingapore",2/7/2020 20:17,How can Singaporeans stay legally safe during the #election period? Watch our video Navigating New Election Laws (Singapore General Election 2020)  https://youtu.be/-Qc3Fs-05XQ #socialmedia #POFMA #SingaporeElection #singaporeelections #singaporevotes #singaporeGE2020,0.0,0.0
"Ganita Wealth Ltd.
@WealthGanita",2/7/2020 21:31,"Singapore is set to hold its general election on July 10 ¡ª a little more than a month after the country started easing restrictions aimed at containing one of Southeast Asia¡¯s largest coronavirus outbreaks.

#singapore #southeastasia #generalelection",0.0,0.0
"Jacky
@Cloverstar81",2/7/2020 23:01,My Thoughts on #SingaporeElection Singapore General Election 2020  https://mysingapore65.blogspot.com/2020/07/my-thoughts-on-singapore-general.htmlÿ,0.0,0.0
"mar; my cutie
??
@yoonvnyl",2/7/2020 23:16,so singapore is having a general election and pap is the shitty opposition party and this is what he said during the debate,0.0,0.0
"Alyssa
@anslysa",3/7/2020 1:13,Singapore general election is interesting. Memes everywhere,0.0,0.0
"???????????
@jaschintaz",3/7/2020 9:50,"This time next week.... #GE2020 

I can hear the #PSP truck with TCB¡¯s voice on the loudspeaker driving around my area. 

Fascinating times for a general election, fascinating ways to try & garner votes!

Will be my first time voting in a different country! 
#Singapore",0.0,0.0
"Jacky
@Cloverstar81",3/7/2020 10:12,My Thoughts on #SingaporeElection Singapore General Election #2020  https://mysingapore65.blogspot.com/2020/07/my-thoughts-on-singapore-general.htmlÿ,0.0,0.0
"Dimitri Zabelin
@ZabelinDimitri",3/7/2020 10:24,"- 
Eurozone finance ministers will vote for next Eurogroup president

July 10: 
- 
Singapore general election
- 
Unemployment data
- Industrial production:
France
Italy
India
Malaysia
Mexico",0.0,0.0
"Yu-Mei
@bubblevicious",3/7/2020 12:11,"I got sucked into reading about Singapore¡¯s general election political campaigns and almost forgot to post about this: if you¡¯d like a break from political coverage, head toÿ https://instagram.com/p/CCKoGxwnIan/?igshid=1rmdxnoxfgvr9ÿ",0.0,0.0
"??????????¡ EXTREMELY IA
@LVSTMINS",3/7/2020 12:56,"+for the East Coast.¡± This means that there is a plan for the East Coast which means that the government CARES for the people. 
 Singapore will then trust the government and continue to vote for the P*P during the General Election 2020. ",0.0,0.0
"#StayHome
@SiamLaksa",3/7/2020 13:36,"Learn from Singapore 
@pakatanharapan_
 !

The younger so-called 4G or fourth generation ministers are fronting the party¡¯s effort to win its 13th consecutive general election.",0.0,0.0
"ANFREL
@Anfrel",3/7/2020 14:01,"@Anfrel
 is hosting a webinar via Zoom this Sunday, 5 July 2020 at 2 p.m. (SG Time)/1 p.m. (BKK Time) on challenges electoral stakeholders face in the #Singapore General #Election. #GE2020",0.0,0.0
