Username,Date,Content,Likes,Retweets
"нαℓιƒαχ ЅЂаↁош
@HalifaxShadow","7:17 AM · Aug 16, 2020",Singapore held general election during coronavirus using conventional voting practices with social distancing and assigned voting times. If Singapore didn’t think vote by mail could be done safely in Singapore then it 100% can’t be done in the USA.,8.0,38 s
"Hoe Irene
@forzapurple","10:08 PM · Aug 15, 2020",We had a general election in Singapore in July. Everyone wore masks; we queued with proper distancing (1 metre apart); and there were some long lines. No coronavirus surge afterwards. We don't have mail-in ballots. It can be done.  Good luck. Stay safe.,0.0,0
"Distant Witness
@Distant_Witness","8:19 PM · Aug 11, 2020","Revolutions sometimes take time to bear fruit.
Malaysia's 1997 Reformasi moment eventually led to downfall of Barisan Nasional in the 2018 general election. 
What about GE2020 for Singapore?
What about the ""Milk tea alliance"" of youth against China and the CCP? ",0.0,0
"TVAsiaPlus
@TVAsiaPlus","11:40 AM · Aug 11, 2020",Grabyo supports Mediacorp in providing multi-platform coverage of the Singapore General Election 2020 - https://tva.onscreenasia.com/2020/08/grabyo-mediacorp-providing-multi-platform-coverage-singapore-general-election-2020/…,0.0,1
"TREmeritus
@TREmeritus","12:54 AM · Aug 11, 2020","Can You Think?
http://tremeritus.net/2020/08/11/can-you-think/… 
You have to hand it to Singapore’s Ruling party for having a sense of impeccable timing when it comes to releasing information. It waited a month after the General Election to release the news that Singapore had entered a double-digit ...",0.0,0
"The Diplomat
@Diplomat_APAC","7:03 PM · Aug 10, 2020",Singapore’s 2020 general election saw the opposition achieve its highest number of elected seats in parliament since 1963. What happened to the PAP?,10.0,11 s
"The Diplomat
@Diplomat_APAC","7:03 AM · Aug 10, 2020",Singapore’s 2020 general election saw the opposition achieve its highest number of elected seats in parliament since 1963. What happened to the PAP?,3.0,10 s
"PickUpBlocks Media
@pickupblocks","10:11 PM · Aug 8, 2020",https://pickupblocks.com/video/8KxUceR1TjM… Singapore may head for General Election before COVID-19 pandemic is over: Teo Chee Hean #video,0.0,0
"The Broadcast Bridge
@BroadcastBridge","7:54 PM · Aug 7, 2020",LiveU Supports General Election Coverage For Singapore Media #broadcast #cellularandwirelesslinks https://ift.tt/3kiPqCC,0.0,0
"David I.W.
@davwain1","3:13 AM · Aug 7, 2020","(1/) I almost a month ago posted a response on 
@Quora
 about the most recent #Singapore
 general election (https://twitter.com/davwain1/status/1282456978720280576?s=21…).  I included in that post a comparison of the results from that election with how much I looked forward to seeing more 
@GOP
 members of",0.0,0
"Dr Jack Tomlin
@jackltomlin","10:36 PM · Aug 3, 2020","Outrageous decision to delay legislative council elections in #HongKong by 12 months. Singapore held a general election in July, the U.S. still has its planned for November. Clear anti-democratic move from Beijing",0.0,2 s
"Sanjana Hattotuwa
@sanjanah","4:32 PM · Aug 3, 2020","On #Facebook’s Ad Library Report, all social issues, elections or politics campaigns in #Singapore (which held General Election on 10 July), from Sept ‘19, spent $363,211 on 5,209 ads. In #srilanka, from May-1 August alone, $436,739 spent on 26,710 ads. #LKAElections2020",10.0,13 s
"Singapore Elections
@sgpElections","2:07 PM · Aug 3, 2020","#sgelection: No foreign interference in recent General Election, but laws under review: MHA, Latest Singapore News - The New Paper https://tnp.sg/news/singapore/no-foreign-interference-recent-ge-laws-under-review-mha…, see more http://tweetedtimes.com/sgpElections?s=tnp…",0.0,0
"Sense Hofstede
@sehof","12:06 PM · Aug 3, 2020","No foreign interference in recent General Election, but laws under review, says Singapore’s MHA – The New Paper brings up HK activists using Animal Crossing for protests and cites prof Eugene Tan warning about the danger of online games",0.0,0
"Curtis S. Chin
@CurtisSChin","12:37 PM · Aug 2, 2020","A tale of two cities. 

Citing #Coronavirus concerns, Beijing-backed #HongKong leader delays election by a year after dozen opposition candidates barred from running. Meanwhile, #Singapore, w/ a larger coronavirus outbreak, held a general election in July.",0.0,2 s
"SSEAC
@seacsydney","5:50 AM · Aug 2, 2020"," As the dust settles after the city-state’s 10 July general election, Singaporeans are facing a new parliamentary term that promises to be challenging.
#Singapore #elections
 #politics
https://buff.ly/3jQ5ETs",0.0,3 s
"SCMP Asia
@SCMPAsia","1:13 AM · Aug 2, 2020","ICYMI: from Singapore general election to anti-government protests in Thailand, here is a roundup of our magazine covers from last month. Cover design: Huy Truong http://buff.ly/2KXRRfh",0.0,1
"Interesting Facts
@some_cool_facts","10:00 AM · Aug 1, 2020",The 2020 Singaporean general election was a general election held in Singapore on 10 July 2020.,0.0,0
"антон
@sntQRLqhq8YdrVQ","10:09 PM · Jul 31, 2020","South Wales.
Singapore held its general election earlier this month - and had its highest turnout in recent years, says Eugene Tan, a law professor and political commentator at Singapore Management University.
""There is never a good time for an election during a pandemic,"" he sa",0.0,0
"mi2
@mi281368755","7:23 PM · Jul 31, 2020","Singapore just had the General Election in Jul when the Covid case# was at 300+. #HK’s +30% more population than Singapore, and we only have 100+ cases, there’s no legitimate reasons to postphone the election.  The only reason will be #CCP is afraid of losing.
#StandwithHongKong",15.0,46 s
"infinity10
@infinity10","6:57 PM · Jul 31, 2020",CNA cut away while Ms Lam was explaining why Singapore's recent General Election is a different situation.,0.0,0
"Joshua Wong 黃之鋒
@joshuawongcf","6:33 PM · Jul 31, 2020","2. While Singapore successfully held a general election earlier this month, #Carrie lam just announced to propose the election. It is expected that Beijing would decide on whether incumbent legislators (who were disqualified yesterday) can extend tenure by redefining Basic Law.",165.0,285 s
"方雪宁シャロン
@f0nqxu3ninq","1:54 AM · Jul 31, 2020","10th July 2020 - Singapore general election, voting day. 
#throwback #election2020
 #votingday #juyingprimaryschool #withfamily 
 https://instagram.com/p/CDRn2K6nEJcgEneCzM6vefk0ZtSBhEjCpNxwmU0/?igshid=djxxhzbj462x…",0.0,0
"Lee Jones
@DrLeeJones","10:54 PM · Jul 30, 2020","South Korea and Singapore have been able to hold general elections during the pandemic. Here's the ""leader of the free world"" trying to cling onto power by suggesting that the US presidential election be postponed.",4.0,10 s
"イワー
@solsetur","3:33 PM · Jul 30, 2020","""Who won the 2020 General Election? Singapore won.""
&
'I am very pleased to see more women joining politics and entering Parliament. We need more women in Parliament and in the Cabinet.' #tommykoh",0.0,2 s
"Esther Surden
@njtechwkly","2:00 AM · Jul 30, 2020",LiveU Technology Supports Comprehensive General Election Coverage for Singapore Media https://buff.ly/2CPJK2d,0.0,0
"TREmeritus
@TREmeritus","1:38 AM · Jul 30, 2020","Post General Elections 2020
http://tremeritus.net/2020/07/30/post-general-elections-2020/… 
As the dust has yet to settle on Singapore’s 18th General Election with post-revelations of irregularities and double standards, I cannot help but not share the same euphoric and optimism as some Singaporeans for our futur...",0.0,0
"Digitalmunition
@maher275","3:13 PM · Jul 29, 2020",LiveU Technology Supports Comprehensive General Election Coverage for Singapore Media,0.0,0
"PRNAsia Telecom
@PRNAtelecom","10:48 AM · Jul 29, 2020",LiveU Technology Supports Comprehensive General Election Coverage for Singapore Media http://zpr.io/HqvN3,0.0,0
"TREmeritus
@TREmeritus","10:00 AM · Jul 29, 2020","Don't Cancel 'Cancel Culture'
http://tremeritus.net/2020/07/29/dont-cancel-cancel-culture/… 
One of the most amusing things to come out of the Singapore General Election, comes from Singapore’s most (in)famous blogger, Ms. Wendy Cheng, who blogs under the name of Xiaxue, locked the blog that made her so famous. ...",0.0,0
"TREmeritus
@TREmeritus","4:16 AM · Jul 29, 2020","A look at Singapore through unblinkled eyes
http://tremeritus.net/2020/07/29/a-look-at-singapore-through-unblinkled-eyes/… 
There is a perceptible euphoria in the air not unlikely created by the People’s Action Party (PAP) leadership following their lacklustre performance in the general election in order to boost their flagging ...",0.0,0
"弱水三千
@kitschpetpeeve","12:16 AM · Jul 29, 2020","Singapore has just held their general election on 10 July, even though outbreak of the virus in Singapore was much more serious than in #HongKong. There has never been a case where the virus has spread between mask-wearing citizens queuing up to vote.",2.0,5 s
"proudhker
@proudhker","10:12 PM · Jul 28, 2020",Right here is PROOF that the system is  RIGGED. How is it that Singapore can hold a General Election and the HKSAR Govt is incapable to do so? What a FARCE and utter DISGRACE. There you have it: RIGGED SYSTEM,0.0,2 s
"MFAsg
@MFAsg","9:53 PM · Jul 28, 2020","On 28 July 2020, PM 
@leehsienloong
 received a phone call from Indonesian President 
@jokowi
, who congratulated PM Lee on the result of the recent Singapore General Election.",0.0,8 s
"The American Chamber of Commerce in Singapore
@AmChamSG","6:00 PM · Jul 28, 2020","We would like to announce the start of our new series of government engagements - Meet the MPs: Leadership and the Changing Business Landscape, in place of this webinar 'Singapore General Elections 2020 - Post-Election Landscape and Leadership'.",0.0,0
"Agility Newsroom
@agilitynewsroom","4:54 PM · Jul 28, 2020",LiveU Technology Supports Comprehensive General Election Coverage for Singapore Media | LiveU,0.0,0
"TimothyH
@CraftyTimmy","12:59 PM · Jul 28, 2020",Singapore held the general election during the worst pandamic outbreak and still able to finish it. I don't see any point to postpone the Legco Election due to the pandemic problem. It is possible political motivated issue more than anything.,0.0,2 s
"CSIS Southeast Asia
@SoutheastAsiaDC","1:30 AM · Jul 28, 2020","News from #Singapore | Deep economic pain due to #COVID19 and a desire for diversity in Parliament are the two key messages voters sent in the recent general election, Law and Home Affairs Minister K. Shanmugam said. via 
@STcom",2.0,1
"Morgan Stanly
@GEanalyst","10:23 PM · Jul 27, 2020",A united opposition front will be the key to bring down PAP in the next General Election in Singapore. I hope the opposition parties will get their acts together so that more Singaporeans will vote for them in future.,0.0,1
"The Hindu
@the_hindu","5:10 PM · Jul 26, 2020","Singapore Prime Minister Lee Hsien Loong announced his new Cabinet, 15 days after his ruling People’s Action Party bagged 61.24% of the votes in the 2020 general election",3.0,59 s
"Goals
@Goals33860422","12:05 PM · Jul 26, 2020","During the pandemic, Singapore held a general election.  The #Hongkong government will show the world that they are second to Singapore because they are unable to hold elections during the pandemic.  Your dear General Secretary Xi Jinping will feel insulted.",0.0,0
"H24 News Singapore
@h24news_sg","3:19 PM · Jul 25, 2020","Prime Minister Lee Hsien Loong announced Singapore’s new Cabinet on Saturday (Jul 25), 15 days after the People’s Action Party (PAP) took 61.24 per cent of the votes in the 2020 General Election",0.0,0
"Alastair McCready
@AlMcCready1","12:20 PM · Jul 24, 2020",Very funny bit of commentary reflecting on the #Singapore 2020 general election,0.0,4 s
"SSEAC
@seacsydney","5:28 PM · Jul 23, 2020","  The People’s Action Party (PAP) has won its 13th consecutive general #election since #Singapore became an independent country. #PAP won 83 out of 93 seats, a spectacular performance anywhere else. So why isn’t the ruling party smiling?
https://buff.ly/3hslTUW",3.0,5 s
"Benjamin Ang
@benjaminang","6:56 AM · Jul 23, 2020",BBC analysis of the 2020 Singapore General Election,0.0,5 s
"Robin Urquhart
@robinurquhart","8:53 PM · Jul 22, 2020",Singapore held a general election on 10th July this year. Proving tgat effective measure can be put in place to allow this action to take place in Scotland.,0.0,1
"Dezan Shira & Associates
@DezanShira","6:41 PM · Jul 22, 2020","The People's Action Party (PAP) secured 83 out of 93 seats in the parliament during Singapore's 2020 General Election. http://is.gd/BAwHpg

#investment #ASEAN #Covid19 #2020GeneralElection #SingaporeElection",0.0,0
"Jacky
@Cloverstar81","2:49 PM · Jul 22, 2020",Singapore General Election Day 2020 https://mysingapore65.blogspot.com/2020/07/singapore-general-election-day-2020.html…,0.0,0
"TREmeritus
@TREmeritus","2:38 PM · Jul 22, 2020","GE2020: Possible that Singapore won, PAP won, Opposition won?
http://tremeritus.net/2020/07/22/ge2020-possible-that-singapore-won-pap-won-opposition-won/… 
We either had the most extraordinary general election or some people are getting ahead of themselves.

Did you hear the verdict that everybody has come up tops in GE2020?

Among those ...",0.0,0
"Michael Boyd
@MichaelBoyd59","4:28 AM · Jul 21, 2020",Probably About Politics: Singapore. Alex and Kaleigh are checking in with each other and exploring what democracy in Singapore looks like after their 2020 general election.,0.0,0
"Podcast Atlantic
@PodcastAtlantic","4:28 AM · Jul 21, 2020",Probably About Politics: Singapore. Alex and Kaleigh are checking in with each other and exploring what democracy in Singapore looks like after their 2020 general election.,0.0,2 s
"ASEAN Briefing
@ASEANBriefing","7:30 PM · Jul 20, 2020","#Singapore's 2020 General election and its impact on foreign #investors after the #pandemic. http://is.gd/2FMqnN

#investment #trade #Covid19 #EconomicRecovery #GDPgrowth",0.0,0
"twosporesinbritain
@twosporesinbr","5:25 PM · Jul 20, 2020","In today's episode, we are reunited! We share the reasons for this reunion and some thoughts about the Singapore General Election.

https://youtu.be/nXNmJz0Ow_A",0.0,0
"Women on Boards Aus
@Womenonboards","7:15 AM · Jul 20, 2020","#Singapore makes positive strides as a record number of women have won seats in parliament at the recent general election. In fact 29% - up from 21% in 2015.
#wob404020  #womenleaders  #diversity #parliament",0.0,1
"Kenneth Tan
@tanken12","5:07 AM · Jul 19, 2020",Lion at the Crossroads: Singapore's Most Significant General Election Since 1963,0.0,0
"H24 News Singapore
@h24news_sg","10:25 PM · Jul 18, 2020","Read more at http://straitstimes.com

#Ge2020 #SingaporeGeneralElection #LawrenceWong",0.0,0
"Rusni Tajari
@IzzahTajari","9:47 PM · Jul 18, 2020",Good reading for Singapore latest general election.,0.0,1
"서대원
@levisdaewon69","7:51 PM · Jul 18, 2020","@leehsienloong
 Hello~   Prime Minister~^       PAP won the Singapore general election.",0.0,0
"Jacky
@Cloverstar81","11:47 AM · Jul 18, 2020",Thoughts on Singapore General Election Results 2020 https://mysingapore65.blogspot.com/2020/07/thoughts-on-singapore-general-election.html…,0.0,0
"VEEG Media
@VEEGMediaGroup","2:08 AM · Jul 18, 2020",Singapore’s ruling party wins general election,0.0,0
"ASEAN Briefing
@ASEANBriefing","1:30 PM · Jul 17, 2020","Singapore's 2020 General Election results: the incumbent People's Action Party (PAP) gained 83 out of 93 seats in the parliament. http://is.gd/2FMqnN

#GE2020 #SingaporeElection #investment #regulation",0.0,0
"Sukhleen Kaur
@Sukhlee72644266","1:07 PM · Jul 17, 2020","https://bit.ly/38SGG0w 

Punjab-origin politician and Workers’ Party chief, Pritam Singh (43) was elected as the leader of opposition by Singapore Prime Minister Lee Hsien Loong, who won 83 out of the 93 seats in the recently concluded Singapore general election. Singh is a",26.0,27 s
"H24 News Singapore
@h24news_sg","10:28 AM · Jul 17, 2020",The Singapore Democratic Party (SDP) yesterday called for an independent inquiry into how the recent general election was conducted ,0.0,0
"Muzzilla_firefox
@Muzzmothmaker","2:46 AM · Jul 17, 2020","If for some reason anybody wants to see bloopers from the original YouTube video, I put down a comment with timestamps to easily find some of them.

GE2020: Polling Day Live | Singapore General Election",0.0,0
"Panuwat
@tumbler_p","11:48 PM · Jul 16, 2020",When carrots are not enough: Singapore’s actually fairly exciting general election,0.0,1
"ProfileLeaks
@ProfileLeaks","11:46 PM · Jul 16, 2020","It is said that Xi Jinping spoke with Prime Minister Lee Hsien Loong to congratulate him for winning the general election on July 10. However, the main purpose is that Xi wants to suggest the organization of the 30th anniversary of establishing relations. Singapore be careful!",0.0,1
"MFAsg
@MFAsg","10:36 PM · Jul 16, 2020","On 16 July 2020, Prime Minister 
@leehsienloong
 received a phone call from Australian Prime Minister 
@ScottMorrisonMP
, who congratulated PM Lee on the results of the Singapore General Election.",3.0,9 s
"TOC News
@tocsg","7:52 PM · Jul 16, 2020",Was Cost of Living an election issue in the 2020 Singapore General Election?,2.0,1
"H24 News Singapore
@h24news_sg","2:59 PM · Jul 16, 2020","The Singapore Democratic Party (SDP) on Thursday (Jul 16) called for an independent inquiry into how the General Election was conducted, after a woman missed her chance to vote due to an error by an election officer",0.0,0
"KenyaMoja
@KenyaMoja13","2:34 PM · Jul 16, 2020","#StopElectoralFrauding Singapore General election 2020 & Results announced afta 24 hours.
@IEBC
 @WChebukati
 Kenya should copy Singapore in terms General Election system to end Electoral Frauding as what 
@HakiNgo
 said Electoral Fraudin is the enemy of Kenya.",4.0,6 s
"Election News Bay
@electionnewsbay","12:34 PM · Jul 16, 2020",Singapore General Election 2020: A success amidst the pandemic,0.0,0
"Aaron Connelly
@ConnellyAL","12:00 PM · Jul 16, 2020",Interesting thread on Singapore’s recent general election using sentiment analysis.,0.0,2 s
"BERNAMA Radio
@bernamaradio","8:58 AM · Jul 16, 2020","#globalbuzz The total number of votes cast at the just concluded Singapore General Election 2020 is 2,540,359 or 95.81 per cent of the 2,651,435 registered electors - Singapore’s Elections Department (ELD)",0.0,0
"AsiaSamachar
@AsiaSamachar","9:59 PM · Jul 15, 2020",Pritam Singh emerged a clear hero after Singapore General Election 2020. He answers 5 questions posed by Asia Samachar #GE2020,0.0,1
"David Mungall
@davidmungall","8:33 PM · Jul 15, 2020","Not sure how a general election in a pandemic would be viewed in Scotland but, that said, Singapore held theirs last week and apart from some queues at polling stations it went smoothly",0.0,3 s
"HVY Journalists
@HvyJournalists","4:41 PM · Jul 15, 2020",Singapore’s general election throws up a few unexpected results,0.0,0
"priyambudi
@PriyambudiS","12:28 PM · Jul 15, 2020","When carrots are not enough: Singapore’s actually fairly exciting general election - New Mandala https://shar.es/abpZVA via 
@newmandala
 @didi_yakub
 @wahyususilo
 @BonnieTriyana",0.0,1
"Sense Hofstede
@sehof","11:20 AM · Jul 15, 2020",When carrots are not enough: Singapore’s actually fairly exciting general election – Meredith Weiss,0.0,1
"New Mandala
@newmandala","9:33 AM · Jul 15, 2020","New 
: The people have spoken and they didn't say quite the same thing they normally do in Singapore's 2020 General Election, writes Meredith Weiss.",9.0,12 s
"TREmeritus
@TREmeritus","9:10 AM · Jul 15, 2020","An attempt at a post-mortem of the GE
http://tremeritus.net/2020/07/15/an-attempt-at-a-post-mortem-of-the-ge/… 
There were genuine fears among opposition leaders that there could be a complete wipe out of the opposition in the general election. In the event I think God had looked kindly on Singapore opposition and could ha...",0.0,0
"Derwent Advisory
@DerwentAdvisory","2:20 AM · Jul 15, 2020","@DerwentAdvisory
 Founding Partner 
@SholtoByrnes
 examines the results of Singapore's general election and questions whether the lion city's politics may be at the crossroads.",0.0,1
"RDIM
@rdimglobal","1:14 AM · Jul 15, 2020","The Impact of Singapore’s General Election 2020 https://youtu.be/9Y5CD-RVXdQ via 
@YouTube",2.0,1
"MFAsg
@MFAsg","10:31 PM · Jul 14, 2020","Prime Minister 
@leehsienloong
 received a phone call from President of the People’s Republic of China Xi Jinping on 14 July 2020. President Xi congratulated Prime Minister Lee on the results of the Singapore General Election.",2.0,10 s
"Viet Nam Government Portal
@VNGovtPortal","9:53 PM · Jul 14, 2020","Party chief, State President #NguyenPhuTrong has sent message of congratulations to Lee Hsien Loong, Secretary-General of the People's Action Party (PAP) and Prime Minister of Singapore, over victory of the #PAP in the country's 13th general election 
@govsingapore",3.0,21 s
"General Physics Lab
@genphys","8:42 PM · Jul 14, 2020","How to elect the right leader by getting rid of our cognitive biases - GENERAL PHYSICS LABORATORY (GPL)

Many countries are still holding  elections despite the COVID-19 pandemic. Singapore just concluded its general election on Friday....

https://genphys.com/social-sciences/how-to-elect-the-right-leader-by-getting-rid-of-our-cognitive-biases…",0.0,1
"Albert Eddy Husin
@albert_husin","5:43 PM · Jul 14, 2020","Singapore's economy shrank 12.6% on the year in the April-June quarter due to sweeping COVID-19 business closures, the government's preliminary data showed on Tuesday, underscoring the challenge facing the leadership after Friday's general election.",0.0,0
"LEOS
@LeOSConsulting","5:38 PM · Jul 14, 2020","Economic growth in #Singapore decreased by 41.2% between Q1 and Q2 2020 compared to the previous quarter, the country's biggest contraction on record. Also, in July 2020, the ruling #PAP saw its weakest general election performance since independence 55 y…",0.0,0
"Anzal KaBeEr
@Anzalk3","10:55 AM · Jul 14, 2020","General Election 2020 Results: Singapore PM Lee Hsien Loong returns to power with 'clear mandate' https://ift.tt/38OfoZy https://ift.tt/eA8V8J https://ift.tt/2OnHRM9
https://ift.tt/eA8V8J
Singapore, July 11: Singapore Prime Minister Lee Hsien Loong has secured a ""clear…",0.0,0
"johnhand
@johnhand9","9:30 AM · Jul 14, 2020",2020 Singapore General Election - United States Department of State,0.0,0
"gnz
@graynoize","9:19 AM · Jul 14, 2020","General election before the release of the worst ever quarterly GDP data. Cool.

Singapore slumps into recession with 41.2% fall in quarterly GDP https://bloomberg.com/news/articles/2020-07-14/singapore-slumps-into-recession-with-41-2-fall-in-quarterly-gdp?sref=TE98645g… via 
@markets",0.0,0
"gnz
@graynoize","8:10 AM · Jul 14, 2020",This is wild. Imagine if the GDP data was released before the Singapore General Election.,0.0,0
"Jesslyn
@jtannady","12:32 AM · Jul 14, 2020","So Singapore had their general election this week and they had 96% voter turnout.

https://en.wikipedia.org/wiki/2020_Singaporean_general_election…",2.0,39 s
"Empower Singapore Future
@EmpowerSGfuture","12:12 AM · Jul 14, 2020",#GE2020 Reflections on Singapore's General Election 2015 https://youtu.be/2WS-GF3Iu7E #sgelection #sgelections #NoBlankCheque #sgvotes,0.0,0
"H24 News Singapore
@h24news_sg","9:49 PM · Jul 13, 2020","Read more at http://straitstimes.com

#Ge2020 #SingaporeGeneralElection #MembersOfParliament",0.0,0
"Michelle Fullwood
@michelleful","9:25 PM · Jul 13, 2020","I got to play with the 
@openai
 beta API this weekend. Thought I'd share some fun results!

The general election in Singapore was topmost on my mind, so I asked it to write a poem on the subject: (bold = my prompt, I've modified line breaks and struck out some repetition)",0.0,1
"SGXcafe
@SGXcafe","8:44 PM · Jul 13, 2020",Trending #HKEX News - STI slips 0.81% after surprise General Election outcome: SINGAPORE stocks ... -,0.0,0
"Coconuts
@coconuts","6:26 PM · Jul 13, 2020",PODCAST: What is it like to be homeless in Singapore and then enter politics? We talk to the woman who went from homeless mother sleeping in a tent to candidate in the 2020 Singapore general election.,0.0,1
"Vedant Sharma
@VedantS36755958","3:52 PM · Jul 13, 2020","Congratulations 
 @leehsienloong
 for winning the general election , we hope Singapore will maintain with a peace",0.0,1
"CNBC International
@CNBCi","2:00 PM · Jul 13, 2020","Singapore's ruling People's Action Party retained its supermajority in Friday's general election, but saw support fall as the opposition claimed a record number of seats in Parliament. Where does this leave investor confidence and sentiment? 
@geoff_howie
 of 
@SGX
 discusses.",0.0,2 s
"iNVEZZ
@InvezzPortal","12:56 PM · Jul 13, 2020",USD/SGD slides as Singapore ruling party wins landmark general election - https://invezz.com/news/2020/07/13/usd-sgd-slides-as-singapore-ruling-party-wins-landmark-general-election/…,0.0,0
"Jim Stevenson
@VOAStevenson","12:31 PM · Jul 13, 2020","Singapore's ruling party won another general election, but its support fell to a near record low https://cnn.it/38MI3Ow 
@cnn",0.0,0
"Viney Behari
@VineyBehari","12:24 PM · Jul 13, 2020","Modiji congratulates Singapore PM on General Election win

PM Modi congratulates Singapore PM on General Elections win
https://newsx.com/national/pm-modi-congratulates-singapore-pm-on-general-elections-win.html…

via NaMo App",0.0,1
"iwan1979
@iwan1979","11:55 AM · Jul 13, 2020","Singapore PM Lee Hsien Loong calls for general election, asks President to dissolve Parliament -",0.0,0
"Satyabrata
@satya34262","11:07 AM · Jul 13, 2020","Lee Hsien Loong has become the Prime Minister of Singapore after the ruling People’s Action Party won the General Elections held in the country. PAP won 83 of the 93 seats contested in General Election. With this, Lee Hsien Loong has won a fourth term as the #PM of Singapore.",0.0,1
"Aloysius Low
@aloysiuslow92","11:06 AM · Jul 13, 2020","Singapore Democratic Party, and Progress Singapore Party have ever did their best in 2020, but unfortunately they came off-short. You can do it better next General Election.",0.0,0
"Aloysius Low
@aloysiuslow92","11:05 AM · Jul 13, 2020","For ALL opposition parties of Singapore: Workers Party, Singapore Democractic Party, Progress Singapore Party. I hope that you can do better next time when you meet people and prepare for the next General Election early as 2 years before it starts just like SDP.",0.0,0
"Anzal KaBeEr
@Anzalk3","10:55 AM · Jul 13, 2020","General Election 2020 Results: Singapore PM Lee Hsien Loong returns to power with 'clear mandate' https://ift.tt/329nDxI https://ift.tt/eA8V8J https://ift.tt/301LSLD
https://ift.tt/eA8V8J
Singapore, July 11: Singapore Prime Minister Lee Hsien Loong has secured a ""clear…",0.0,0
"MFAsg
@MFAsg","10:10 AM · Jul 13, 2020","On 12 July 2020, Malaysian Prime Minister 
@MuhyiddinYassin
 called Prime Minister 
@leehsienloong
 to convey his congratulations on the results of the Singapore General Election.",2.0,6 s
"SG STOCKS INVESTING
@Sgshortstories","9:15 AM · Jul 13, 2020",POST 2020 SINGAPORE GENERAL ELECTION: HOW WILL SINGAPORE STRAITS TIMES INDEX (STI) PERFORM? http://dlvr.it/RbTqS3,0.0,0
"B K Sharma
@BKSharm61621662","8:36 AM · Jul 13, 2020","HATS OFF TO SINGAPORE GOVT FOR SUCCESSFULLY CONDUCTING GENERAL ELECTION DURING THIS
CORONAVIRUS ATTACK.
BEAUTY OF ELECTION OF SINGAPORE IS ALL CITIZENS HAVE TO CAST VOTES  INCLUDING THE ONES WHO STAY OUTSIDE & AS SUCH VOTING IS 100%. OUTSIDERS CAST VOTES BY POST 15 DAYS BEFORE.",0.0,0
"Shridhar . S
@VU3SDZ","3:27 AM · Jul 13, 2020","#PMLeeHsienLoong has secured a clear mandate with his ruling PAP winning 83 of the 93 seats in the general election held amidst the pandemic. Bilateral relations between #India & #Singapore have traditionally been very strong & friendly, singapore remains Indias trusted aide.",6.0,42 s
"Ateeb Meo
@AteebMeo","3:26 AM · Jul 13, 2020","Singapore's ruling party won another general election, but its support fell to a near record low - CNN",0.0,0
"The Straits Times
@STcom","1:26 AM · Jul 13, 2020",Singapore GE2020: Malaysian PM Muhyiddin congratulates PM Lee Hsien Loong on general election results,10.0,12 s
